oracle Database name       :  FSPRD
Oracle SID                 :  FSPRD3
Archive Execution-From Date:  01-May-2023
Archive Execution-To Date  :  01-Mar-2024
Archive Year               :  1995_2000
Archive Environment        :  FS
 
=> Batch Numbers check.

107 rows created.


Commit complete.

=> NLS DataBase Parameters Check.

3 rows created.


Commit complete.

=> TimeZone Check.

  /backup/data_arch/BICANXX/FS/BICANXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_22.dmp
  /backup/data_arch/BICANXX/FS/BICANXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_23.dmp
  /backup/data_arch/BICANXX/FS/BICANXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_24.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 00:40:23 2025 elapsed 0 00:05:55

TEMPLATE_NAME:  BICANXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-BICANXX successfully Exported, started at  Fri Dec 12 00:34:28 EST 2025 and finished at Fri Dec 12 00:40:28 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : BICANXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : BICBINXX
#########################################################################################
 
=> ( 1 ) BICBIVCHDR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) BICBIVCLIN_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) BIEXTCIIDS_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:40:29 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=BICBINXX_FS dumpfile=BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_BICBIVCHDR_H_XX QUERY=SYSADM.PS_BICBIVCHDR_H_XX:"WHERE PSARCH_ID='BICBINXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_BICBIVCLIN_H_XX QUERY=SYSADM.PS_BICBIVCLIN_H_XX:"WHERE PSARCH_ID='BICBINXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_BIEXTCIIDS_H_XX QUERY=SYSADM.PS_BIEXTCIIDS_H_XX:"WHERE PSARCH_ID='BICBINXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_BICBIVCHDR_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_BICBIVCLIN_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_BIEXTCIIDS_H_XX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/BICBINXX/FS/BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/BICBINXX/FS/BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/BICBINXX/FS/BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/BICBINXX/FS/BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/BICBINXX/FS/BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/BICBINXX/FS/BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/BICBINXX/FS/BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/BICBINXX/FS/BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/BICBINXX/FS/BICBINXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 00:41:22 2025 elapsed 0 00:00:53

TEMPLATE_NAME:  BICBINXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-BICBINXX successfully Exported, started at  Fri Dec 12 00:40:29 EST 2025 and finished at Fri Dec 12 00:41:27 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : BICBINXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : BIEIDXX
#########################################################################################
 
=> ( 1 ) EIDFILEINVX_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:41:27 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=BIEIDXX_FS dumpfile=BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_EIDFILEINVX_HXX QUERY=SYSADM.PS_EIDFILEINVX_HXX:"WHERE PSARCH_ID='BIEIDXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_EIDFILEINVX_HXX"               6.507 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/BIEIDXX/FS/BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/BIEIDXX/FS/BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/BIEIDXX/FS/BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/BIEIDXX/FS/BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/BIEIDXX/FS/BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/BIEIDXX/FS/BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/BIEIDXX/FS/BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/BIEIDXX/FS/BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/BIEIDXX/FS/BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
  /backup/data_arch/BIEIDXX/FS/BIEIDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_10.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 00:42:19 2025 elapsed 0 00:00:52

TEMPLATE_NAME:  BIEIDXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-BIEIDXX successfully Exported, started at  Fri Dec 12 00:41:27 EST 2025 and finished at Fri Dec 12 00:42:21 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : BIEIDXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : BIINFXX
#########################################################################################
 
=> ( 1 ) INTFCBICMP_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) INTFCBINTCMPHXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:42:22 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=BIINFXX_FS dumpfile=BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_INTFCBICMP_H_XX QUERY=SYSADM.PS_INTFCBICMP_H_XX:"WHERE PSARCH_ID='BIINFXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_INTFCBINTCMPHXX QUERY=SYSADM.PS_INTFCBINTCMPHXX:"WHERE PSARCH_ID='BIINFXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
. . exported "SYSADM"."PS_INTFCBINTCMPHXX"               5.468 KB       0 rows
. . exported "SYSADM"."PS_INTFCBICMP_H_XX"               314.6 KB       0 rows
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_10.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_11.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_12.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_13.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_14.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_15.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_16.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_17.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_18.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_19.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_20.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_21.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_22.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_23.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_24.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_25.dmp
  /backup/data_arch/BIINFXX/FS/BIINFXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_26.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 00:43:37 2025 elapsed 0 00:01:15

TEMPLATE_NAME:  BIINFXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-BIINFXX successfully Exported, started at  Fri Dec 12 00:42:22 EST 2025 and finished at Fri Dec 12 00:43:41 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : BIINFXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : BIINVXX
#########################################################################################
 
=> ( 1 ) BIACCTENTRY_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 2 ) BIALLTAXX_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) BIHDRAR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 4 ) BIHDRCRCARD_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

5 rows created.


Commit complete.

=> ( 5 ) BIHDRNOTE_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 6 ) BIHDRVAT_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 7 ) BIHDRX_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 8 ) BIHDR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

4 rows created.


Commit complete.

=> ( 9 ) BILINEX_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 10 ) BILINE_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 11 ) BILNDSDFR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 12 ) BILNDSDTLX_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 13 ) BILNDSDTL_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 14 ) BILNDSLVL_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 15 ) BILNDSTAR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 16 ) BILNDSTDFR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 17 ) BILNDSTUAR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 18 ) BILNDST_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 19 ) BILNIUEXP_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 20 ) BILNIUPAY_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 21 ) BILNNOTE_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 22 ) BILNTAXDTL_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 23 ) BILNTAX_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 24 ) BIX24DSTMPX_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 25 ) VMSACCTLNX_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:51:17 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=BIINVXX_FS dumpfile=BIINVXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=BIINVXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_BIACCTENTRY_HXX QUERY=SYSADM.PS_BIACCTENTRY_HXX:"WHERE PSARCH_ID='BIINVXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_BIALLTAXX_H_XX QUERY=SYSADM.PS_BIALLTAXX_H_XX:"WHERE PSARCH_ID='BIINVXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_BIHDRAR_H_XX QUERY=SYSADM.PS_BIHDRAR_H_XX:"WHERE PSARCH_ID='BIINVXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_BIHDRCRCARD_HXX QUERY=SYSADM.PS_BIHDRCRCARD_HXX:"WHERE PSARCH_ID='BIINVXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_BIHDRNOTE_H_XX QUERY=SYSADM.PS_BIHDRNOTE_H_XX:"WHERE PSARCH_ID='BIINVXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_BIHDRVAT_H_XX QUERY=SYSADM.PS_BIHDRVAT_H_XX:"WHERE PSARCH_ID='BIINVXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_BIHDRX_H_XX QUERY=SYSADM.PS_BIHDRX_H_XX:"WHERE PSARCH_ID='BIINV
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
