oracle Database name       :  HRPRD
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=PRCS_XX_HR dumpfile=PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_CDMAUTHIST_H_XX QUERY=SYSADM.PS_CDMAUTHIST_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_CDMLISTHIS_H_XX QUERY=SYSADM.PS_CDMLISTHIS_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_CDM_F_LTXX_H_XX QUERY=SYSADM.PS_CDM_F_LTXX_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PRCDISTHIS_H_XX QUERY=SYSADM.PS_PRCDISTHIS_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PRCJOBSTAT_H_XX QUERY=SYSADM.PS_PRCJOBSTAT_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PRCPARMHIS_H_XX QUERY=SYSADM.PS_PRCPARMHIS_H_XX:"WHERE PSARCH_ID='PRCS_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PRCQUEHIS_H_XX QUERY=SYSADM.PS_PRCQUEHIS_H_XX:"WH
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
. . exported "SYSADM"."PS_CDMLISTHIS_H_XX"               6.070 KB       0 rows
. . exported "SYSADM"."PS_PRCRQSTSTR_H_XX"               5.007 KB       0 rows
. . exported "SYSADM"."PS_CDMAUTHIST_H_XX"               5.085 KB       0 rows
. . exported "SYSADM"."PS_PRCRQSTFLE_H_XX"               5.023 KB       0 rows
. . exported "SYSADM"."PS_PRCTXFRHIS_H_XX"               5.015 KB       0 rows
. . exported "SYSADM"."PS_PRCJOBSTAT_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_PRCDISTHIS_H_XX"               5.015 KB       0 rows
. . exported "SYSADM"."PS_PRCTXTHIS_H_XX"                5.031 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
. . exported "SYSADM"."PS_PRCRQSTHIS_H_XX"               7.593 KB       0 rows
. . exported "SYSADM"."PS_CDM_F_LTXX_H_XX"               5.273 KB       0 rows
. . exported "SYSADM"."PS_PRCQUEHIS_H_XX"                8.062 KB       0 rows
. . exported "SYSADM"."PS_PRCPARMHIS_H_XX"               16.66 KB       0 rows
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_10.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_11.dmp
  /backup/data_arch/PRCS_XX/HR/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_12.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:05:58 2025 elapsed 0 00:01:03

TEMPLATE_NAME:  PRCS_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-PRCS_XX successfully Exported, started at  Fri Dec 12 00:04:55 EST 2025 and finished at Fri Dec 12 00:06:03 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PRCS_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PRJCSTNG
#########################################################################################
 
=> ( 1 ) PRJ_ACT_TM_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 2 ) PRJ_TMACDT_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) PRJ_TMSCHD_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 4 ) PROJECT_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 5 ) PROJ_ACTST_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 6 ) PROJ_ACT_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 7 ) PROJ_STAT_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 8 ) PROJ_TEAM_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 9 ) TL_RTS_ACT_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 10 ) TL_RTS_PRJ_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 11 ) TL_RTS_TRC_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:06:08 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=PRJCSTNG_HR dumpfile=PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_PRJ_ACT_TM_H_XX QUERY=SYSADM.PS_PRJ_ACT_TM_H_XX:"WHERE PSARCH_ID='PRJCSTNG' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PRJ_TMACDT_H_XX QUERY=SYSADM.PS_PRJ_TMACDT_H_XX:"WHERE PSARCH_ID='PRJCSTNG' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PRJ_TMSCHD_H_XX QUERY=SYSADM.PS_PRJ_TMSCHD_H_XX:"WHERE PSARCH_ID='PRJCSTNG' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PROJECT_H_XX QUERY=SYSADM.PS_PROJECT_H_XX:"WHERE PSARCH_ID='PRJCSTNG' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PROJ_ACTST_H_XX QUERY=SYSADM.PS_PROJ_ACTST_H_XX:"WHERE PSARCH_ID='PRJCSTNG' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PROJ_ACT_H_XX QUERY=SYSADM.PS_PROJ_ACT_H_XX:"WHERE PSARCH_ID='PRJCSTNG' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PROJ_STAT_H_XX QUERY=SYSADM.PS_PROJ_STAT_H_XX:"WHE
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
Processing object type TABLE_EXPORT/TABLE/TABLE
. . exported "SYSADM"."PS_PROJ_ACT_H_XX"                 178.5 KB    9771 rows
. . exported "SYSADM"."PS_PROJECT_H_XX"                  257.8 KB    8919 rows
. . exported "SYSADM"."PS_PROJ_STAT_H_XX"                76.11 KB   18178 rows
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
. . exported "SYSADM"."PS_PROJ_ACTST_H_XX"               5.726 KB       0 rows
. . exported "SYSADM"."PS_PRJ_TMSCHD_H_XX"               79.34 KB    9035 rows
. . exported "SYSADM"."PS_PROJ_TEAM_H_XX"                41.74 KB    9034 rows
. . exported "SYSADM"."PS_TL_RTS_TRC_H_XX"               5.757 KB       0 rows
. . exported "SYSADM"."PS_TL_RTS_ACT_H_XX"               5.562 KB       0 rows
. . exported "SYSADM"."PS_TL_RTS_PRJ_H_XX"               5.421 KB       0 rows
. . exported "SYSADM"."PS_PRJ_ACT_TM_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_PRJ_TMACDT_H_XX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/PRJCSTNG/HR/PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/PRJCSTNG/HR/PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/PRJCSTNG/HR/PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/PRJCSTNG/HR/PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/PRJCSTNG/HR/PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/PRJCSTNG/HR/PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/PRJCSTNG/HR/PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/PRJCSTNG/HR/PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/PRJCSTNG/HR/PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
  /backup/data_arch/PRJCSTNG/HR/PRJCSTNG_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_10.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:06:37 2025 elapsed 0 00:00:29

TEMPLATE_NAME:  PRJCSTNG
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-PRJCSTNG successfully Exported, started at  Fri Dec 12 00:06:08 EST 2025 and finished at Fri Dec 12 00:06:41 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PRJCSTNG
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PS56B_XX
#########################################################################################
 
=> ( 1 ) PERX0056B1_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:06:41 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=PS56B_XX_HR dumpfile=PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_PERX0056B1_H_XX QUERY=SYSADM.PS_PERX0056B1_H_XX:"WHERE PSARCH_ID='PS56B_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_PERX0056B1_H_XX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/PS56B_XX/HR/PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/PS56B_XX/HR/PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/PS56B_XX/HR/PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/PS56B_XX/HR/PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/PS56B_XX/HR/PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/PS56B_XX/HR/PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/PS56B_XX/HR/PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/PS56B_XX/HR/PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/PS56B_XX/HR/PS56B_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:07:08 2025 elapsed 0 00:00:26

TEMPLATE_NAME:  PS56B_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-PS56B_XX successfully Exported, started at  Fri Dec 12 00:06:41 EST 2025 and finished at Fri Dec 12 00:07:10 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PS56B_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PS56D_XX
#########################################################################################
 
=> ( 1 ) PERX0056D1_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:07:10 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=PS56D_XX_HR dumpfile=PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_PERX0056D1_H_XX QUERY=SYSADM.PS_PERX0056D1_H_XX:"WHERE PSARCH_ID='PS56D_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_PERX0056D1_H_XX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/PS56D_XX/HR/PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/PS56D_XX/HR/PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/PS56D_XX/HR/PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/PS56D_XX/HR/PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/PS56D_XX/HR/PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/PS56D_XX/HR/PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/PS56D_XX/HR/PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/PS56D_XX/HR/PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/PS56D_XX/HR/PS56D_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:07:36 2025 elapsed 0 00:00:25

TEMPLATE_NAME:  PS56D_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-PS56D_XX successfully Exported, started at  Fri Dec 12 00:07:10 EST 2025 and finished at Fri Dec 12 00:07:42 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PS56D_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PS56E_XX
#########################################################################################
 
=> ( 1 ) PERX0056E1_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:07:42 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=PS56E_XX_HR dumpfile=PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_PERX0056E1_H_XX QUERY=SYSADM.PS_PERX0056E1_H_XX:"WHERE PSARCH_ID='PS56E_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_PERX0056E1_H_XX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/PS56E_XX/HR/PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/PS56E_XX/HR/PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/PS56E_XX/HR/PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/PS56E_XX/HR/PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/PS56E_XX/HR/PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/PS56E_XX/HR/PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/PS56E_XX/HR/PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/PS56E_XX/HR/PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/PS56E_XX/HR/PS56E_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:08:10 2025 elapsed 0 00:00:27

TEMPLATE_NAME:  PS56E_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-PS56E_XX successfully Exported, started at  Fri Dec 12 00:07:42 EST 2025 and finished at Fri Dec 12 00:08:14 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PS56E_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PS56L_XX
